publish_date,company_name,industry,industry_raw,recruit_types,recruit_type_raw,company_nature,company_nature_raw,target_raw,grade_min,grade_max,education,positions,cities,notice_url,apply_url,deadline,deadline_date,remark
2026-05-21,国元数字,互联网/软件/游戏,信息数据,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,岗位实习生,合肥,https://mp.weixin.qq.com/s/qwQ5g6DIEArcChfBFlo1oQ,邮箱：zhaopin@ahgytz.com.cn,2026-05-29,2026-05-29,
2026-05-21,龙岗数据,互联网/软件/游戏,信息数据,日常实习,日常实习,央国企,央国企,27届,27,27,本科,"技术研发类实习生,财务风控类实习生,职能综合类实习生",深圳,https://mp.weixin.qq.com/s/AtdozXSQZ6Nme8Mn8xHh8Q,邮箱：lgsjhr@163.com,招满即止,,
2026-05-21,宁波银行苏州分行,银行,银行,暑期实习,暑期实习,民企,民企,27届,27,27,本科,暑期实习生(专业不限),苏州,https://mp.weixin.qq.com/s/N3GvDbz8gK-dXHk3BHCsXQ,https://zhaopin.nbcb.com.cn,2026-06-30,2026-06-30,
2026-05-21,泡泡玛特,消费品/零售/快消,文具/潮玩,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,A赋能实习生,北京,https://mp.weixin.qq.com/s/E94ynSKy-tjp8mrulq1c6Q,https://popmart.zhiye.com/intern/detail?jobAdId=1198ece1-0ffa-4b30-af2e-6f9b4c50860e,招满即止,,
2026-05-21,上汽大通,机械/制造/汽车,汽车产业,暑期实习,暑期实习,央国企,央国企,27届,27,27,本科,"动力总成,新能源,底盘开发,整车集成,智能驾驶,智能座舱,造型设计,车身内外饰,电子电器","上海,无锡,南京",https://mp.weixin.qq.com/s/osrybo3z-G4ZL7PIhaRQEA,https://smcv.m.zhiye.com/#/jobs?jc=3&shareid=e129aaa7-54c5-456b-8c7d-24666c942ce8&token=999ee5688bb9a3292dd5087dcd4c5,招满即止,,可转正
2026-05-21,南方报业,传媒/文化/出版,传媒出版,日常实习,日常实习,央国企,央国企,26届-27届,26,27,本科,"内容生产类,技术研发类,产品策划运营类,视觉设计类","广州,深圳,珠海,佛山,东莞,江门,肇庆,潮州,韶关,阳江",https://mp.weixin.qq.com/s/nrn6rO1tA8QQK3G3s5VKnA,https://ssv.im.nfmedia.com/jy_0IHMcDoI.html?t=1747272007557,招满即止,,
2026-05-21,中国古动物馆,传媒/文化/出版,影视文化,暑期实习,暑期实习,央国企,央国企,26届-29届,26,29,本科,"展厅服务,科普宣传实习生",保定莲池,https://mp.weixin.qq.com/s/1051_s0II2Z069yERzsr5Q,邮箱：zjb@bdnhm.cn,2026-06-15,2026-06-15,
2026-05-21,上海电影博物馆,传媒/文化/出版,影视文化,日常实习,日常实习,央国企,央国企,26届-29届,26,29,本科,运营管理部现场管理员,上海,https://mp.weixin.qq.com/s/x0Q1YFqVDgxKKtYNKETP5w,邮箱：SFM@shfilmmuseum.com,招满即止,,
2026-05-21,航空工业光电所,国防军工/航空航天,国防军工,暑期实习,暑期实习,央国企,央国企,27届,27,27,硕士,光电所暑期开放日实习生:,洛阳,https://mp.weixin.qq.com/s/LdrwiGOXdUGjw0Gn_bdHPQ?scene=25#wechat_redirect,https://avicoptronics.m.zhiye.com/JobAd/List?jc=3,招满即止,,可转正
2026-05-21,江苏金融租赁,金融,金融,日常实习,日常实习,央国企,央国企,27届,27,27,本科,"业务精英类,金融科技类,职能管理类,行业事业部客户经理,区域客户经理","苏州,无锡,常州,南通,合肥,杭州",https://mp.weixin.qq.com/s/rWHSkOQRh7Q5-MtO95tFlg,https://campus.51job.com/jsleasing2026/,招满即止,,
2026-05-21,洛书投资管理,金融,金融,日常实习,日常实习,民企,民企,27届,27,27,本科,量化交易暑期实习生,上海,https://mp.weixin.qq.com/s/TrIDfBr3U8NBQBaE3S1F2g,https://www.luoshu.com/join-us,招满即止,,
2026-05-21,四川职工发展基金会,政府/事业单位/公共服务,公共服务,"暑期实习,日常实习","暑期实习, 日常实习",社会机构/公益组织,社会机构,26届-29届,26,29,本科,"公益项目,行政,品牌宣传实习生",成都青羊,https://mp.weixin.qq.com/s/FLLmoHgtDrgJq0hk85beRg,邮箱：zongheguanlibu@sc-wdf.org.cn,2026-06-30,2026-06-30,
2026-05-21,中新社庖丁解news,传媒/文化/出版,传媒出版,暑期实习,暑期实习,央国企,央国企,26届-29届,26,29,本科,"视频方向,文字方向实习生",北京西城区,https://mp.weixin.qq.com/s/2EU7zjhbkmXkTDOcS7aCvA,邮箱:yinpeiyao@chinanews.com.cn,招满即止,,
2026-05-21,双流社区发展基金会,政府/事业单位/公共服务,公共服务,日常实习,日常实习,社会机构/公益组织,社会机构,26届-28届,26,28,专科,"项目实习生,行政实习生",成都双流,https://mp.weixin.qq.com/s/uS7pgBnJFyZ8J-PW4USfVQ,邮箱：slsqfzjjh@163.com,招满即止,,可转正
2026-05-21,嘉兴南湖机场,交通运输/物流,航空运营,日常实习,日常实习,央国企,央国企,27届,27,27,专科,"安检实习岗,客运实习岗",嘉兴,https://mp.weixin.qq.com/s/bXQB4roBTHJuzYon3QVwoQ,https://mp.weixin.qq.com/s/bXQB4roBTHJuzYon3QVwoQ,2026-05-27,2026-05-27,可转正
2026-05-21,虎鯨文娱,互联网/软件/游戏,游戏/动画,暑期实习,暑期实习,民企,民企,27届,27,27,本科,"Al算法,开发,测试,客户端,数据研发,动漫制片人实习生","北京,杭州,上海,西安",https://mp.weixin.qq.com/s/kX6yh0Z87Toyd5LiMd8RdQ,https://campus-talent.alibaba.com/campus/position?batchId=100000540002&filterParams=%7B%22customDept%22%3A%5B%22Z3LCXO%22%2C%22L38HG1%22%5D%7D,招满即止,,可转正，大厂/品牌
2026-05-21,中国古迹遗址保护协会,传媒/文化/出版,影视文化,日常实习,日常实习,社会机构/公益组织,社会机构,26届-29届,26,29,本科,"资质管理,会议组织,会员管理,行政事务实习生",北京,https://mp.weixin.qq.com/s/a5ngd_VaYH_E5vNuKVWWCA,邮箱：hr@icomoschina.org.cn,招满即止,,
2026-05-21,心汇西溪公益中心,政府/事业单位/公共服务,公共服务,日常实习,日常实习,社会机构/公益组织,社会机构,26届-29届,26,29,本科,项目社工实习生,杭州西湖,https://mp.weixin.qq.com/s/KC-Wc55e9-yfofaXVo3DHA,邮箱：422162527@qq.com,招满即止,,
2026-05-21,上海测绘质检站,咨询/财会/法律,专业检测,日常实习,日常实习,事业单位,事业单位,26届-28届,26,28,本科,测绘地理信息质检实习生,上海普陀,https://mp.weixin.qq.com/s/7rebrhdzm_afgNZfbp_-WA,邮箱:2862177319@qq.com,招满即止,,可转正
2026-05-21,华东电力设计院,能源/化工/环保,电力,暑期实习,暑期实习,央国企,央国企,26届-29届,26,29,本科,"电气工程类：电气工程,电力系统及其自动化,高电压与绝缘技术,电力电子等                                                    建筑与土木工程类：土木工程,结构工程,建筑学,城市规划,总图运输,道路交通工程,水务,暖通等                                 能源与动力工程类：能源动力,动力工程,核科学与技术,清洁能源,可再生能源科学与工程等    数智科技类：软件工程,计算机科学与技术,人工智能,地理信息等                                            环境工程类：水土保持,大气物理,电磁污染等                           职能管理类：财务管理,会计学,金融学,统计学,工商管理等",上海,https://mp.weixin.qq.com/s/sWstp-ZMHfRc6k7pgDlfLw,邮箱：recruit@ecepdi.com,招满即止,,可转正，大厂/品牌
2026-05-21,云南信托,金融,金融,日常实习,日常实习,民企,民企,26届-29届,26,29,硕士,"英才管培生,业务岗实习生,交易岗实习生,研究岗实习生,产品岗实习生,投资岗实习生,风控岗实习生,人力岗实习生,博后研究员","上海,北京,深圳,昆明,武汉,南京",https://mp.weixin.qq.com/s/abvPaEcLirM2SvirsfO3bg,https://yntrust.zhiye.com/campus/jobs?memory=%7B%7D&silence=1,招满即止,,可转正
2026-05-21,国科云招,建筑/地产,物业/园区运营,日常实习,日常实习,央国企,央国企,26届-29届,26,29,本科,"产业招商类,人才招引类,园区运营类,职能管理类","杭州,绍兴,南通",https://mp.weixin.qq.com/s/2q6SgGc-zil7LvTorWqMCg,https://mp.weixin.qq.com/s/2q6SgGc-zil7LvTorWqMCg,招满即止,,可转正
2026-05-21,点宽网络,教育培训/科研,教育/培训,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,"量化实习生,AI应用工程实习生,数据分析实习生,测试实习生,测试实习生,平面设计实习生,产品经理实习生,数据运营实习生",深圳,https://mp.weixin.qq.com/s/T50ZONRFSJFrQVcLgDNAQw,https://www.digquant.com/,招满即止,,
2026-05-20,宇树科技,智能硬件/机器人,机器人,秋招提前批,秋招提前批,民企,民企,26届-29届,26,29,本科,"Al算法工程师,具身智能算法工程师,语音大模型算法工程师,视觉大模型算法工程师,Ali工程师,数据管线工程师,具身数据评估工程师,SLAM算法工程师,运动控制算法工程师,入式软件工程师,嵌入式硬件工程师,机械工程师,嵌入式LINUX工程师,C++开发工程师,国内/海外技术支持,国内/海外销售专员,国内/海外市场策划,平面设计,工业设计",杭州,https://mp.weixin.qq.com/s/LZXzxR-rQ-rQwpHTiInD4Q,https://unitree.zhiye.com/,招满即止,,
2026-05-20,建科咨询,咨询/财会/法律,人事/咨询,"秋招提前批,暑期实习","秋招提前批, 暑期实习",央国企,央国企,27届,27,27,本科,"咨询工程师实习生,测绘工程师实习生,工程技术研究中心研发人员实习生,助理建筑师实习生,项目负责人助理实习生,助理研发员实习生,低碳节能咨询工程师实习生,检测工程师助理实习生,桥梁检测工程师助理实习生,包装检验实习生,工程材料检测实习生,化学辅助检测实习生,综合文员实习生,食品实习生,灯具检测工程师实习生,校准实习生,消防检测员实习生,安全评价/职业卫生实习生,安全辅助检测实习生","上海,天津,德阳,全国",https://mp.weixin.qq.com/s/y9lqm3_8FhBnw2x5qKuPGA,https://sribscampus.zhaopin.com,招满即止,,
2026-05-20,新东方华南区,教育培训/科研,教育/培训,暑期实习,暑期实习,民企,民企,27届-29届,27,29,本科,"助教,学管,人力,活动策划实习生,素养班课教师,一对一教师","广州,佛山,东莞,珠海,南宁,海口",https://mp.weixin.qq.com/s/jgSolVSGLnJqJKN4cyBQDw,https://mp.weixin.qq.com/s/jgSolVSGLnJqJKN4cyBQDw,招满即止,,可转正，大厂/品牌
2026-05-20,致欧家居,消费品/零售/快消,家具/木材,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,"后期设计,销售运营实习生","郑州,深圳",https://mp.weixin.qq.com/s/uPirDKQ7lS3LoCs_XaWEkw,https://mp.weixin.qq.com/s/uPirDKQ7lS3LoCs_XaWEkw,招满即止,,
2026-05-20,翌耀科技,互联网/软件/游戏,软件技术,暑期实习,暑期实习,民企,民企,26届-28届,26,28,本科,"EKS软件开发,机械设计,项目助理,技术支持实习生",未注明,https://mp.weixin.qq.com/s/ues_3iE-hwE3jZkI-KMwSg,https://wecruit.hotjob.cn/SU6209c4b8bef57c632bfd63cf/mc/position/campus?projectCode=100401&showProjectBanner=true,招满即止,,
2026-05-20,海天集团,机械/制造/汽车,机械/电子,商赛/训练营,商赛训练营,民企,民企,27届,27,27,硕士,2027先锋营,宁波,https://mp.weixin.qq.com/s/GtirpXBU9dzeby71voUBkA,https://haitian.zhiye.com/5/detail?jobAdId=473a1bb9-2d42-403d-b3f7-f83b44c7eca5,招满即止,,
2026-05-20,欧莱雅,消费品/零售/快消,护肤美妆,商赛训训练营,商赛训训练营,外企/合资,外企/合资,27届-28届,27,28,本科,2026欧菜雅中国校园创想家,上海,https://mp.weixin.qq.com/s/N4W9IMJYL7aHOUQiYb87EA,https://mp.weixin.qq.com/s/N4W9IMJYL7aHOUQiYb87EA,2026-06-26,2026-06-26,
2026-05-20,南京新东方,教育培训/科研,教育/培训,暑期实习,暑期实习,民企,民企,26届-28届,26,28,本科,"暑期素养智学部助教实习生,暑期智慧学习部助教实习生,暑期高中助教实习生",南京,https://mp.weixin.qq.com/s/znkno8MdQNrjA3b0gSSMCg,https://jsj.top/f/RgpcFS,招满即止,,
2026-05-20,深圳欢乐谷,消费品/零售/快消,商旅,日常实习,日常实习,央国企,央国企,26届-29届,26,29,本科,"游乐项目服务岗,商品销售岗,检票岗,餐饮服务岗,景区管理岗,票务收银岗,活动策划岗新媒体运营岗,活动策划岗",深圳,https://mp.weixin.qq.com/s/CmhsnzfYLP2qu-bv3cu6gg,https://mp.weixin.qq.com/s/CmhsnzfYLP2qu-bv3cu6gg,招满即止,,
2026-05-20,华为,互联网/软件/游戏,互联网,日常实习,日常实习,民企,民企,27届,27,27,本科,华为2027届顶尖AI人才招聘专项,"北京,上海,深圳,杭州,南京,西安,武汉,成都,香港,德国,新加坡,英国,瑞士",https://mp.weixin.qq.com/s/0IpyHmOTr1b2WjYnR6g8EA,https://career.huawei.com/reccampportal/portal5/index.html,招满即止,,可转正，大厂/品牌
2026-05-20,中邮消费金融,金融,金融,暑期实习,暑期实习,央国企,央国企,26届-27届,26,27,本科,"客户运营岗,AIGC算法岗,司法诉讼岗,招聘管理岗,数据挖掘算法岗",广州,https://mp.weixin.qq.com/s/7TRyw5nUUqqiFryIg8fxOw,https://is35svcbne.jobs.feishu.cn/youcash/position/list?keywords=&category=&location=&project=7641043112991262995&type=&job_hot_flag=&current=1&limit=10&functionCategory=&tag=&sessionid=,招满即止,,可转正
2026-05-20,建发致新,医疗/生物医药,医疗卫生,商赛训训练营,商赛训训练营,央国企,央国企,26届-28届,26,28,本科,"“芯未来""实习实训营(上海理工专场)",上海,https://mp.weixin.qq.com/s/2kH6t_3czEQJ9OHl95lY8Q,https://mp.weixin.qq.com/s/2kH6t_3czEQJ9OHl95lY8Q,2026-05-31,2026-05-31,
2026-05-20,硬核智启,互联网/软件/游戏,科技/互联网,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,"线上运营实习生,脑机接口课程助教实习生,具身智能课程助教实习生",北京,https://mp.weixin.qq.com/s/YXmktMK0fYfX10__rdzhZQ,邮箱:124383386@qq.com,招满即止,,
2026-05-20,腾讯,互联网/软件/游戏,互联网,商赛训训练营,商赛训训练营,民企,民企,27届-29届,27,29,本科,A-HR实战营学员,远程/线上,https://mp.weixin.qq.com/s/3nQBQVJqDhaPIg3FP4-SAA,https://tcamp.qq.com/mooc/BhOMsGCf?tab=camp-intro,招满即止,,
2026-05-20,友道科技,机械/制造/汽车,机械/电子,日常实习,日常实习,民企,外企/合资,26届-29届,26,29,专科,新媒体运营实习生,北京,https://mp.weixin.qq.com/s/V-CY5WowRvkkZDqQQWL3RQ,邮箱：marketing@yoodao.com,招满即止,,
2026-05-20,和君咨询,咨询/财会/法律,人事/咨询,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,咨询实习生,北京,https://mp.weixin.qq.com/s/kdUBxlb4wL2H0AitgUB6WQ,邮箱：wangziwei@hejun.com,招满即止,,
2026-05-20,一影医疗,医疗/生物医药,生物/医药,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,"行政,人事,财务,运营等内勒文员实习生","上海,北京,江苏,西南",https://mp.weixin.qq.com/s/kPOTXhzH6QlnZG4DJXTdMg,https://mp.weixin.qq.com/s/kPOTXhzH6QlnZG4DJXTdMg,招满即止,,
2026-05-20,裴石律师事务所,咨询/财会/法律,财税/审计,日常实习,日常实习,民企,民企,27届-29届,27,29,本科,数据保护合规实习生,"北京,广州",https://mp.weixin.qq.com/s/ilof-NMw5VwrA2KL9IoWTQ,邮箱:pandong.si@fieldfisher.com,招满即止,,可转正
2026-05-20,长江文艺杂志社,传媒/文化/出版,传媒出版,日常实习,日常实习,央国企,央国企,26届-29届,26,29,本科,"新媒体运营,编务宣传实习生","武汉,武昌",https://mp.weixin.qq.com/s/Pwr6vC_J06Aiu4tZWT3t2Q,邮箱：cjwyshixi@163.com,2026-06-20,2026-06-20,
2026-05-20,汉理资本,金融,金融,日常实习,日常实习,民企,民企,26届-29届,26,29,硕士,管理实习生,上海,https://mp.weixin.qq.com/s/VvWHHG6OCNwVMTVfGOPBmg,邮箱：hr@newaccess.com.cn,招满即止,,可转正
2026-05-20,世一律所,咨询/财会/法律,法律服务,日常实习,日常实习,民企,民企,27届-29届,27,29,硕士,私募基金方向律师实习生,"上海,浦东",https://mp.weixin.qq.com/s/GeNOIiTBGiP3PyMGZMZ0MA,邮箱：hr@shiyilawyers.com,招满即止,,可转正
2026-05-20,锐识咨询,咨询/财会/法律,人事/咨询,日常实习,日常实习,外企/合资,外企/合资,26届-27届,26,27,本科,"投行与私募分析实习生,股票研究实习生,信用研究实习生,企业与咨询实习生",北京,https://mp.weixin.qq.com/s/46T1x9cptJSaVL5rT46Hxw,邮箱：hr_beijing@acuityanalytics.com,招满即止,,
2026-05-20,海南数金,互联网/软件/游戏,信息数据,日常实习,日常实习,央国企,央国企,26届-29届,26,29,本科,行政人事助理实习生,"海口,龙华",https://mp.weixin.qq.com/s/_L43axZRdL2_a36eujBn6w,https://app.mokahr.com/m/social-recruitment/hncjjt/148960?hash=%23%2Fjob%2F1f2c8fb7-f36e-4d6b-912e-de49b623d9cf%3Ffrom%3Dqrcode,招满即止,,
2026-05-20,招商银行兰州分行,银行,银行,暑期实习,暑期实习,央国企,央国企,27届-29届,27,29,本科,"市场营销实习生,数字金融实习生",兰州,https://mp.weixin.qq.com/s/fEVPxljHwXRA36iwUImzoQ,http://career.cmbchina.com,招满即止,,可转正，大厂/品牌
2026-05-20,招商银行呼和浩特分行,银行,银行,暑期实习,暑期实习,央国企,央国企,27届-29届,27,29,本科,"市场营销实习生,数字金融实习生",呼和浩持,https://mp.weixin.qq.com/s/ETkAKzKjW0ph3FonUEDKAA,https://cmb-recruitment-mobile.paas.cmbchina.com/positionList/school?recruitmentTypeId=DF94FD6D-26D3-4A19-9E69-577C4BA1DE82&orgId=103456,招满即止,,可转正，大厂/品牌
2026-05-20,招商银行合肥分行,银行,银行,暑期实习,暑期实习,央国企,央国企,27届-29届,27,29,本科,"市场营销实习生,数字金融实习生","合肥,芜湖,淮南,马鞍山,淮北,安庆,六安",https://mp.weixin.qq.com/s/HWHREgonzY5wo6DwDU6akQ,https://cmb-recruitment-mobile.paas.cmbchina.com/positionList/school?recruitmentTypeId=DF94FD6D-26D3-4A19-9E69-577C4BA1DE82&orgId=104005,招满即止,,可转正，大厂/品牌
2026-05-20,招商银行青岛分行,银行,银行,暑期实习,暑期实习,央国企,央国企,27届,27,27,本科,"市场营销实习生,数字金融实习生","青岛,潍坊,日照",https://mp.weixin.qq.com/s/vhqTjpjQVzEXL2jpf9V03g,https://cmb-recruitment-mobile.paas.cmbchina.com/positionList/school?recruitmentTypeId=DF94FD6D-26D3-4A19-9E69-577C4BA1DE82&orgId=103766,招满即止,,可转正，大厂/品牌
2026-05-20,招商银行东莞分行,银行,银行,暑期实习,暑期实习,央国企,央国企,27届,27,27,本科,"市场营销实习生,数字金融实习生",东莞,https://mp.weixin.qq.com/s/WsAnPEUv-tlkceqrrn1WjQ,https://cmb-recruitment-mobile.paas.cmbchina.com/positionList/school?recruitmentTypeId=DF94FD6D-26D3-4A19-9E69-577C4BA1DE82&orgId=106117,招满即止,,可转正，大厂/品牌
